epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,43519.2,0.38067,0.57397,0.37986,0.89834,0.8677,0.79291,0.85903,0.79238,0.8711,0.79256,0.85623,0.75647,0.32611,0.67468,0.43551,0.8581,0.006502,0.006502,0.006502
108,43924.7,0.3815,0.56653,0.37979,0.89763,0.86584,0.79506,0.85852,0.79214,0.87123,0.79047,0.85581,0.7564,0.32655,0.67381,0.43532,0.85809,0.006469,0.006469,0.006469
109,44330.1,0.37899,0.56598,0.37994,0.89704,0.86341,0.79913,0.85864,0.7922,0.86852,0.79475,0.85564,0.75636,0.32623,0.67447,0.43503,0.85852,0.006436,0.006436,0.006436
110,44735.6,0.37981,0.56802,0.36911,0.8939,0.86459,0.79913,0.85845,0.79214,0.8692,0.79302,0.8555,0.75627,0.32637,0.67408,0.43598,0.85863,0.006403,0.006403,0.006403
111,45141.3,0.3777,0.56355,0.37311,0.89615,0.86204,0.79944,0.85829,0.79205,0.86853,0.7935,0.8552,0.75586,0.3252,0.67391,0.43641,0.85712,0.00637,0.00637,0.00637
112,45546.6,0.37566,0.55676,0.37225,0.89353,0.86529,0.79725,0.8581,0.79172,0.86663,0.79574,0.85514,0.75537,0.32539,0.67371,0.43626,0.8572,0.006337,0.006337,0.006337
113,45951.7,0.37443,0.55839,0.36925,0.89067,0.86244,0.80037,0.85767,0.79151,0.86717,0.79756,0.85534,0.75594,0.32578,0.67618,0.43573,0.8583,0.006304,0.006304,0.006304
114,46356.8,0.37322,0.55906,0.35993,0.88879,0.86645,0.79913,0.85799,0.79163,0.86753,0.79793,0.85543,0.75594,0.3267,0.67826,0.43684,0.85988,0.006271,0.006271,0.006271
115,46762,0.37155,0.54614,0.36892,0.89279,0.86512,0.79949,0.85864,0.79177,0.8673,0.79633,0.85589,0.75593,0.32761,0.68026,0.43635,0.8618,0.006238,0.006238,0.006238
116,47167.5,0.3734,0.55144,0.36457,0.89213,0.86704,0.79856,0.85839,0.79179,0.86828,0.79697,0.85579,0.75617,0.32801,0.68224,0.43606,0.86222,0.006205,0.006205,0.006205
117,47572.9,0.37377,0.55716,0.36334,0.89234,0.87103,0.79756,0.85839,0.79159,0.87149,0.79661,0.85577,0.75575,0.32815,0.68138,0.43683,0.86231,0.006172,0.006172,0.006172
118,47978.5,0.37194,0.5506,0.36121,0.89022,0.87236,0.79643,0.85839,0.79186,0.87168,0.79581,0.85566,0.75577,0.32725,0.6814,0.43601,0.86191,0.006139,0.006139,0.006139
119,48383.7,0.36955,0.5483,0.36051,0.89083,0.87268,0.796,0.85808,0.79146,0.87284,0.79559,0.85583,0.75534,0.32748,0.68234,0.43575,0.86232,0.006106,0.006106,0.006106
120,48789.2,0.36903,0.54738,0.36055,0.88946,0.8722,0.79527,0.85784,0.79146,0.87211,0.79464,0.8557,0.75536,0.32745,0.68193,0.43565,0.8624,0.006073,0.006073,0.006073
